Products — Final Business Master,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Final values only • Filterable catalogue • Profit, margin and markup are formula-driven",,,,,,,,,,,,,
,,,,,,,,,,,,,
SKU,Product Name,Category,Sales Type,Unit of Measure,Pack Quantity,Currency,Wholesale Price,Buying Price,Profit,Profit Margin %,Markup %,Active,Source Key
RS-001130,QURAN PAK 411P,SIPARA,Wholesale,Pack,411,PKR,750,670,80,0.10666666666666667,0.11940298507462686,True,WS-RATES:32:15
RS-001131,QURAN PAK Z55B,SIPARA,Wholesale,Piece,,PKR,640,550,90,0.140625,0.16363636363636364,True,WS-RATES:32:16
RS-001132,QURAN PAK Z55,SIPARA,Wholesale,Piece,,PKR,650,590,60,0.09230769230769231,0.1016949152542373,True,WS-RATES:32:17
RS-001133,QURAN PAK 411,SIPARA,Wholesale,Piece,,PKR,670,600,70,0.1044776119402985,0.11666666666666667,True,WS-RATES:32:18
RS-001134,QURAN PAK 113KG,SIPARA,Wholesale,Piece,,PKR,2525,2270,255,0.100990099009901,0.11233480176211454,True,WS-RATES:32:19
RS-001135,QURAN PAK 113KSR,SIPARA,Wholesale,Piece,,PKR,3090,2780,310,0.10032362459546926,0.11151079136690648,True,WS-RATES:32:20
RS-001136,QURAN PAK 113KSR1,SIPARA,Wholesale,Piece,,PKR,3450,3100,350,0.10144927536231885,0.11290322580645161,True,WS-RATES:32:21
RS-001137,QURAN PAK 113KBS,SIPARA,Wholesale,Piece,,PKR,2500,2250,250,0.1,0.1111111111111111,True,WS-RATES:32:22
RS-001138,QURAN PAK 113KS,SIPARA,Wholesale,Piece,,PKR,3000,2700,300,0.1,0.1111111111111111,True,WS-RATES:32:23
RS-001139,QURAN PAK 381,SIPARA,Wholesale,Piece,,PKR,470,423.75,46.25,0.09840425531914894,0.10914454277286136,True,WS-RATES:32:24
RS-001140,QURAN PAK Z55 T,SIPARA,Wholesale,Piece,,PKR,1220,1095,125,0.10245901639344263,0.1141552511415525,True,WS-RATES:32:25
RS-001141,QURAN PAK Z55 A,SIPARA,Wholesale,Piece,,PKR,970,727.5,242.5,0.25,0.3333333333333333,True,WS-RATES:32:26
RS-001142,QURAN PAK 162,SIPARA,Wholesale,Piece,,PKR,1390,1250,140,0.10071942446043165,0.112,True,WS-RATES:32:27
RS-001143,QURAN PAK 114,SIPARA,Wholesale,Piece,,PKR,2100,1890,210,0.1,0.1111111111111111,True,WS-RATES:32:28
RS-001144,A4 UET ASSIGNMENT PAPER,COMPUTER PAPER WH,Wholesale,Piece,,PKR,300,270,30,0.1,0.1111111111111111,True,WS-RATES:32:29
RS-001145,A4 GRAPH PAPER 100 PCS,COMPUTER PAPER WH,Wholesale,Pack,100,PKR,280,260,20,0.07142857142857142,0.07692307692307693,True,WS-RATES:32:30
RS-001146,SCRAP BOOK LARGE,GATTA REGISTER,Wholesale,Piece,,PKR,145,124.782608695652,20.217391304348,0.1394302848575724,0.16202090592334656,True,WS-RATES:32:31
RS-001147,SCRAP BOOK SMALL,GATTA REGISTER,Wholesale,Piece,,PKR,90,79.8181818181818,10.181818181818201,0.11313131313131335,0.12756264236902076,True,WS-RATES:32:32
RS-001148,SERVICE BOOK CARD,GATTA REGISTER,Wholesale,Piece,,PKR,100,75,25,0.25,0.3333333333333333,True,WS-RATES:32:33
RS-001149,SERVICE BOOK GATTA,GATTA REGISTER,Wholesale,Piece,,PKR,220,200,20,0.09090909090909091,0.1,True,WS-RATES:32:34
RS-001150,TEACHER ATTENDENT REGISTER,GATTA REGISTER,Wholesale,Piece,,PKR,200,165,35,0.175,0.21212121212121213,True,WS-RATES:32:35
RS-001151,TEACHER HAZRI REGISTER HAZR,GATTA REGISTER,Wholesale,Piece,,PKR,200,165,35,0.175,0.21212121212121213,True,WS-RATES:32:36
RS-001152,ROZANA HAZRI REGISTER R34 48.,GATTA REGISTER,Wholesale,Piece,,PKR,220,195,25,0.11363636363636363,0.1282051282051282,True,WS-RATES:32:37
RS-001153,DAKHIL KHARIJ REGISTER R 23,GATTA REGISTER,Wholesale,Piece,,PKR,230,190,40,0.17391304347826086,0.21052631578947367,True,WS-RATES:33:2
RS-001154,HAMDARD FEE REGISTER R 27,GATTA REGISTER,Wholesale,Piece,,PKR,230,190,40,0.17391304347826086,0.21052631578947367,True,WS-RATES:33:3
RS-001155,HOME WORK DAIRY ST POLL,DIARIES,Wholesale,Piece,,PKR,80,70,10,0.125,0.14285714285714285,True,WS-RATES:33:4
RS-001156,HOME WORK DAIRY 30,DIARIES,Wholesale,Piece,,PKR,30,25,5,0.16666666666666666,0.2,True,WS-RATES:33:5
RS-001157,HOME WORK DAIRY 40,DIARIES,Wholesale,Piece,,PKR,40,28,12,0.3,0.42857142857142855,True,WS-RATES:33:6
RS-001158,HOME WORK DAIRY 60,DIARIES,Wholesale,Piece,,PKR,60,38,22,0.36666666666666664,0.5789473684210527,True,WS-RATES:33:7
RS-001159,ROZANA HAZRI REGISTER R33 36,GATTA REGISTER,Wholesale,Piece,,PKR,190,170,20,0.10526315789473684,0.11764705882352941,True,WS-RATES:33:8
RS-001160,ROZANA HAZRI REGISTER SHEHB,GATTA REGISTER,Wholesale,Piece,,PKR,190,165,25,0.13157894736842105,0.15151515151515152,True,WS-RATES:33:9
RS-001161,3 IN 1 WRITING NO 231,copies,Wholesale,Piece,,PKR,45,38,7,0.15555555555555556,0.18421052631578946,True,WS-RATES:33:10
RS-001162,K 10 NOTE BOOK,copies,Wholesale,Piece,,PKR,270,229.545454545455,40.45454545454501,0.1498316498316482,0.17623762376237398,True,WS-RATES:33:11
RS-001163,SM 10 NOTE BOOK,copies,Wholesale,Piece,,PKR,480,450,30,0.0625,0.06666666666666667,True,WS-RATES:33:12
RS-001164,K 12 NOTE BOOK,copies,Wholesale,Piece,,PKR,320,279.744525547445,40.255474452555006,0.1257983576642344,0.14390084801043812,True,WS-RATES:33:13
RS-001165,SM 8 NOTE BOOK,copies,Wholesale,Piece,,PKR,420,400,20,0.047619047619047616,0.05,True,WS-RATES:33:14
RS-001166,U8 NOTE BOOK 68GM,copies,Wholesale,Piece,,PKR,180,165,15,0.08333333333333333,0.09090909090909091,True,WS-RATES:33:15
RS-001167,3 IN 1 WRITING 2026,copies,Wholesale,Piece,,PKR,70,60,10,0.14285714285714285,0.16666666666666666,True,WS-RATES:33:16
RS-001168,3 IN 1 WRITING CODE 25,copies,Wholesale,Piece,,PKR,45,38,7,0.15555555555555556,0.18421052631578946,True,WS-RATES:33:17
RS-001169,3 IN 1 WRITING CODE 28,copies,Wholesale,Piece,,PKR,65,57,8,0.12307692307692308,0.14035087719298245,True,WS-RATES:33:18
RS-001170,4 IN 1 WRITING SWB 24,copies,Wholesale,Piece,,PKR,45,38,7,0.15555555555555556,0.18421052631578946,True,WS-RATES:33:19
RS-001171,6 IN 1 WRITING AND 2022,copies,Wholesale,Piece,,PKR,80,70,10,0.125,0.14285714285714285,True,WS-RATES:33:20
RS-001172,3 IN 1 QAIDA NO 504,copies,Wholesale,Piece,,PKR,75,65,10,0.13333333333333333,0.15384615384615385,True,WS-RATES:33:21
RS-001173,3 IN 1 QAIDA CODE 53,copies,Wholesale,Piece,,PKR,58,50,8,0.13793103448275862,0.16,True,WS-RATES:33:22
RS-001174,DARSI WRITING 100057,copies,Wholesale,Piece,,PKR,32,28,4,0.125,0.14285714285714285,True,WS-RATES:33:23
RS-001175,DARSI WRITING 100058,copies,Wholesale,Piece,,PKR,32,28,4,0.125,0.14285714285714285,True,WS-RATES:33:24
RS-001176,DARSI WRITING 100056,copies,Wholesale,Piece,,PKR,32,28,4,0.125,0.14285714285714285,True,WS-RATES:33:25
RS-001177,DARSI WRITING IC 17,copies,Wholesale,Piece,,PKR,22,19,3,0.13636363636363635,0.15789473684210525,True,WS-RATES:33:26
RS-001178,3D ROOM DECOR STICKER,STEAKER,Wholesale,Piece,,PKR,100,82,18,0.18,0.21951219512195122,True,WS-RATES:33:27
RS-001179,ROOM DECOR STICKER,STEAKER,Wholesale,Piece,,PKR,80,65,15,0.1875,0.23076923076923078,True,WS-RATES:33:28
RS-001180,3D STICKER NO 60,BALL POINT,Wholesale,Piece,,PKR,60,45,15,0.25,0.3333333333333333,True,WS-RATES:33:29
RS-001181,STICKER NO 35,STAPLERS,Wholesale,Piece,,PKR,35,30,5,0.14285714285714285,0.16666666666666666,True,WS-RATES:33:30
RS-001182,STAR STICKER NO 40,PAINT BRUSH,Wholesale,Piece,,PKR,40,30,10,0.25,0.3333333333333333,True,WS-RATES:33:31
RS-001183,PAINT BRUSH CRYSTAL(12 PCS),PAINT BRUSH,Wholesale,Pack,12,PKR,220,205,15,0.06818181818181818,0.07317073170731707,True,WS-RATES:33:32
RS-001184,PAINT BRUSH CRYSTAL(6 PCS),PAINT BRUSH,Wholesale,Pack,6,PKR,130,100,30,0.23076923076923078,0.3,True,WS-RATES:33:33
RS-001185,PAINT BRUSH WOODEN(6 PCS),PAINT BRUSH,Wholesale,Pack,6,PKR,75,57,18,0.24,0.3157894736842105,True,WS-RATES:33:34
RS-001186,PAINT BRUSH WOODEN(12 PCS),PAINT BRUSH,Wholesale,Pack,12,PKR,160,70,90,0.5625,1.2857142857142858,True,WS-RATES:33:35
RS-001187,SALAITI LARGE JAR,PENCILS,Wholesale,Jar,,PKR,170,140,30,0.17647058823529413,0.21428571428571427,True,WS-RATES:33:36
RS-001188,SALAITI SMALL,PENCILS,Wholesale,Piece,,PKR,40,30,10,0.25,0.3333333333333333,True,WS-RATES:33:37
RS-001189,PIANO BOARD INK 120ML,BOARD INK,Wholesale,Piece,,PKR,410,390,20,0.04878048780487805,0.05128205128205128,True,WS-RATES:34:2
RS-001190,NAFEES 500 ML INK,FOUNTAIN INK,Wholesale,Piece,,PKR,370,350,20,0.05405405405405406,0.05714285714285714,True,WS-RATES:34:3
RS-001191,MARSHAL MATH BOX,pencil box,Wholesale,Box,,PKR,210,180,30,0.14285714285714285,0.16666666666666666,True,WS-RATES:34:4
RS-001192,GLITTER DUST LOCAL,GLITTER DUST,Wholesale,Piece,,PKR,70,50,20,0.2857142857142857,0.4,True,WS-RATES:34:5
RS-001193,CHAMAK POUCH,POUCH,Wholesale,Piece,,PKR,480,420,60,0.125,0.14285714285714285,True,WS-RATES:34:6
RS-001194,CARTOON POUCH (L),POUCH,Wholesale,Piece,,PKR,540,510,30,0.05555555555555555,0.058823529411764705,True,WS-RATES:34:7
RS-001195,CARTOON POUCH (S),POUCH,Wholesale,Piece,,PKR,240,150,90,0.375,0.6,True,WS-RATES:34:8
RS-001196,C53 POUCH,POUCH,Wholesale,Piece,,PKR,300,274,26,0.08666666666666667,0.0948905109489051,True,WS-RATES:34:9
RS-001197,JALI POUCH,POUCH,Wholesale,Piece,,PKR,360,250,110,0.3055555555555556,0.44,True,WS-RATES:34:10
RS-001198,TRANMBO POUCH,POUCH,Wholesale,Piece,,PKR,380,320,60,0.15789473684210525,0.1875,True,WS-RATES:34:11
RS-001199,POUCH NO 520,POUCH,Wholesale,Piece,,PKR,520,480,40,0.07692307692307693,0.08333333333333333,True,WS-RATES:34:12
RS-001200,POUCH NO 580,POUCH,Wholesale,Piece,,PKR,580,520,60,0.10344827586206896,0.11538461538461539,True,WS-RATES:34:13
RS-001201,FURR POUCH CHINA,POUCH,Wholesale,Piece,,PKR,480,470,10,0.020833333333333332,0.02127659574468085,True,WS-RATES:34:14
RS-001202,SM COMPASS 1 PCS,COMPASS,Individual,Piece,1,PKR,55,50,5,0.09090909090909091,0.1,True,WS-RATES:34:15
RS-001203,MIDCO ZB 1801 POUCH,POUCH,Wholesale,Piece,,PKR,120,100,20,0.16666666666666666,0.2,True,WS-RATES:34:16
RS-001204,3D PENCIL BOX,pencil box,Wholesale,Box,,PKR,110,90,20,0.18181818181818182,0.2222222222222222,True,WS-RATES:34:17
RS-001205,DAR TRANSPRANT PENCIL BOX 1,pencil box,Wholesale,Box,,PKR,65,55,10,0.15384615384615385,0.18181818181818182,True,WS-RATES:34:18
RS-001206,GAME GEOMETRY 1 PCS,pencil box,Individual,Piece,1,PKR,55,50,5,0.09090909090909091,0.1,True,WS-RATES:34:19
RS-001207,DAR GEOMATERY 45 ( 1 PCS ),pencil box,Individual,Piece,1,PKR,45,34,11,0.24444444444444444,0.3235294117647059,True,WS-RATES:34:20
RS-001208,SHINE PENCIL BOX 1PCS,pencil box,Individual,Piece,1,PKR,60,48,12,0.2,0.25,True,WS-RATES:34:21
RS-001209,OSAKA TAPE,TAPE,Wholesale,Piece,,PKR,420,405,15,0.03571428571428571,0.037037037037037035,True,WS-RATES:34:22
RS-001210,SHADI LIFAFA FANCY,CHINA,Wholesale,Piece,,PKR,100,95,5,0.05,0.05263157894736842,True,WS-RATES:34:23
RS-001211,OREO 8 INCH SCALE,SCALES,Wholesale,Piece,,PKR,24,19,5,0.20833333333333334,0.2631578947368421,True,WS-RATES:34:24
RS-001212,SHADI LIFAFA SIMPLE,CHINA,Wholesale,Piece,,PKR,50,37,13,0.26,0.35135135135135137,True,WS-RATES:34:25
RS-001213,NEXT 6 INCH SCALE A,SCALES,Wholesale,Piece,,PKR,21,13.5,7.5,0.35714285714285715,0.5555555555555556,True,WS-RATES:34:26
RS-001214,GIFT CARD,CHINA,Wholesale,Piece,,PKR,32,25,7,0.21875,0.28,True,WS-RATES:34:27
RS-001215,WATER COLOUR LOCAL,WATER COLORS,Wholesale,Piece,,PKR,18.34,17,1.3399999999999999,0.07306434023991275,0.0788235294117647,True,WS-RATES:34:28
RS-001216,ZIP FILE,FILE,Wholesale,Piece,,PKR,150,130,20,0.13333333333333333,0.15384615384615385,True,WS-RATES:34:29
RS-001217,CHINA COMPASS(1PCS),COMPASS,Individual,Piece,1,PKR,20,18,2,0.1,0.1111111111111111,True,WS-RATES:34:30
RS-001218,GIFT RIBBON S,CHINA,Wholesale,Piece,,PKR,30,20,10,0.3333333333333333,0.5,True,WS-RATES:34:31
RS-001219,GIFT RIBBON M,CHINA,Wholesale,Piece,,PKR,40,30,10,0.25,0.3333333333333333,True,WS-RATES:34:32
RS-001220,CHINA COLOUR 6 HALF,PENCIL COLOR,Wholesale,Piece,,PKR,28,25,3,0.10714285714285714,0.12,True,WS-RATES:34:33
RS-001221,GIFT RIBBON L,CHINA,Wholesale,Piece,,PKR,50,40,10,0.2,0.25,True,WS-RATES:34:34
RS-001222,OREO D SET SQUARE(1PCS),D-SET SQARE,Individual,Piece,1,PKR,42,37,5,0.11904761904761904,0.13513513513513514,True,WS-RATES:34:35
RS-001223,SHADI LIFAFA CARD,CHINA,Wholesale,Piece,,PKR,55,40,15,0.2727272727272727,0.375,True,WS-RATES:34:36
RS-001224,DEER SUPER WRITER 300,PENCILS,Wholesale,Piece,,PKR,48,43,5,0.10416666666666667,0.11627906976744186,True,WS-RATES:34:37
RS-001225,FOX COMPASS (1PCS),COMPASS,Individual,Piece,1,PKR,70,65,5,0.07142857142857142,0.07692307692307693,True,WS-RATES:35:2
RS-001226,"STEEL SCALE 6""",SCALES,Wholesale,Piece,,PKR,34,30.5,3.5,0.10294117647058823,0.11475409836065574,True,WS-RATES:35:3
RS-001227,"STEEL SCALE 12"" A+",SCALES,Wholesale,Piece,,PKR,70,57,13,0.18571428571428572,0.22807017543859648,True,WS-RATES:35:4
RS-001228,HAPPY POSTER COLOUR 6,POSTER COLORS,Wholesale,Piece,,PKR,110,100,10,0.09090909090909091,0.1,True,WS-RATES:35:5
RS-001229,MAX STAPLER,STAPLERS,Wholesale,Piece,,PKR,280,270,10,0.03571428571428571,0.037037037037037035,True,WS-RATES:35:6
RS-001230,PIN OPENER (PMP),STAPLERS,Wholesale,Piece,,PKR,90,75,15,0.16666666666666666,0.2,True,WS-RATES:35:7
RS-001231,NAME STICKER SMALL PKT,STICKERS,Wholesale,Piece,,PKR,145,125,20,0.13793103448275862,0.16,True,WS-RATES:35:8
RS-001232,PAPER CLIP 28MM,STAPLERS,Wholesale,Piece,,PKR,450,415,35,0.07777777777777778,0.08433734939759036,True,WS-RATES:35:9
RS-001233,STAMP PAD INK,CHINA,Wholesale,Piece,,PKR,41,35,6,0.14634146341463414,0.17142857142857143,True,WS-RATES:35:10
RS-001234,STAMP PAD LARGE LANCER,CHINA,Wholesale,Piece,,PKR,110,95,15,0.13636363636363635,0.15789473684210525,True,WS-RATES:35:11
RS-001235,TURBO ST 10,MARKER COLOR,Wholesale,Piece,,PKR,68,63,5,0.07352941176470588,0.07936507936507936,True,WS-RATES:35:12
RS-001236,THUMB PIN PEONY 50PCS,CHINA,Wholesale,Pack,50,PKR,370,335,35,0.0945945945945946,0.1044776119402985,True,WS-RATES:35:13
RS-001237,DL STAPLER DL0582,STAPLERS,Wholesale,Piece,,PKR,175,155,20,0.11428571428571428,0.12903225806451613,True,WS-RATES:35:14
RS-001238,PATTA STAPLER HL-239-2,STAPLERS,Wholesale,Piece,,PKR,180,162,18,0.1,0.1111111111111111,True,WS-RATES:35:15
RS-001239,FABRIC COLOUR,CHINA,Wholesale,Piece,,PKR,400,360,40,0.1,0.1111111111111111,True,WS-RATES:35:16
RS-001240,GLASS COLOUR,CHINA,Wholesale,Piece,,PKR,400,360,40,0.1,0.1111111111111111,True,WS-RATES:35:17
RS-001241,EAGLE STAPLER PATA,STAPLERS,Wholesale,Piece,,PKR,190,180,10,0.05263157894736842,0.05555555555555555,True,WS-RATES:35:18
RS-001242,ACRYLIC PAINT COLOUR,CHINA,Wholesale,Piece,,PKR,390,360,30,0.07692307692307693,0.08333333333333333,True,WS-RATES:35:19
RS-001243,OIL COLOUR,CHINA,Wholesale,Piece,,PKR,400,360,40,0.1,0.1111111111111111,True,WS-RATES:35:20
RS-001244,COLOURING KIT 68PCS,COLORING KIT,Wholesale,Pack,68,PKR,550,460,90,0.16363636363636364,0.1956521739130435,True,WS-RATES:35:21
RS-001245,COLOURING KIT 86PCS,COLORING KIT,Wholesale,Pack,86,PKR,780,685,95,0.12179487179487179,0.1386861313868613,True,WS-RATES:35:22
RS-001246,"NEXT SCALE 12""",SCALES,Wholesale,Piece,,PKR,30,22,8,0.26666666666666666,0.36363636363636365,True,WS-RATES:35:23
RS-001247,CUTTER MINI,CUTTERS,Wholesale,Piece,,PKR,60,52,8,0.13333333333333333,0.15384615384615385,True,WS-RATES:35:24
RS-001248,EXPENDING FILE,FILE,Wholesale,Piece,,PKR,780,750,30,0.038461538461538464,0.04,True,WS-RATES:35:25
RS-001249,CHINA STAPLER PIN 24/6,STAPLER PIN,Wholesale,Piece,,PKR,40,38,2,0.05,0.05263157894736842,True,WS-RATES:35:26
RS-001250,THREE FLOWERS DOUBLE HOLE P,STAPLERS,Wholesale,Piece,,PKR,620,560,60,0.0967741935483871,0.10714285714285714,True,WS-RATES:35:27
RS-001251,TISSUE BAG,BAGS,Wholesale,Piece,,PKR,180,145,35,0.19444444444444445,0.2413793103448276,True,WS-RATES:35:28
RS-001252,M&G DOUBLE HOLE PUNCH 916CU,STAPLERS,Wholesale,Piece,,PKR,700,650,50,0.07142857142857142,0.07692307692307693,True,WS-RATES:35:29
RS-001253,STAMP PAD SMALL,CHINA,Wholesale,Piece,,PKR,56,48,8,0.14285714285714285,0.16666666666666666,True,WS-RATES:35:30
RS-001254,OFFICE PIN DL 718,CHINA,Wholesale,Piece,,PKR,450,410,40,0.08888888888888889,0.0975609756097561,True,WS-RATES:35:31
RS-001255,THUMB PIN CY3121,CHINA,Wholesale,Piece,,PKR,410,385,25,0.06097560975609756,0.06493506493506493,True,WS-RATES:35:32
RS-001256,M&G FASTER 10 DOUBLE PUNCH,STAPLERS,Wholesale,Piece,,PKR,330,305,25,0.07575757575757576,0.08196721311475409,True,WS-RATES:35:33
RS-001257,CUTTER MEDIUM,CUTTERS,Wholesale,Piece,,PKR,140,115,25,0.17857142857142858,0.21739130434782608,True,WS-RATES:35:34
RS-001258,TURBO CUT SHARPENER,SHARPNERS,Wholesale,Piece,,PKR,550,525,25,0.045454545454545456,0.047619047619047616,True,WS-RATES:35:35
RS-001259,DL DOUBLE HOLE PUNCH DL0820,STAPLERS,Wholesale,Piece,,PKR,330,290,40,0.12121212121212122,0.13793103448275862,True,WS-RATES:35:36
RS-001260,DL DOUBLE HOLE PUNCH DL8230,STAPLERS,Wholesale,Piece,,PKR,200,170,30,0.15,0.17647058823529413,True,WS-RATES:35:37
RS-001261,DL DOUBLE HOLE PUNCH DL8250,STAPLERS,Wholesale,Piece,,PKR,500,490,10,0.02,0.02040816326530612,True,WS-RATES:36:2
RS-001262,(PAK/ZSI/LAPTOP/SM/DOLPHIN) M,GEOMATRIES,Wholesale,Piece,,PKR,90,75,15,0.16666666666666666,0.2,True,WS-RATES:36:3
RS-001263,DL ONE HOLE PUNCH DL1101,STAPLERS,Wholesale,Piece,,PKR,165,150,15,0.09090909090909091,0.1,True,WS-RATES:36:4
RS-001264,NYX ERASER 40 PCS,ERASERS,Wholesale,Pack,40,PKR,280,240,40,0.14285714285714285,0.16666666666666666,True,WS-RATES:36:5
RS-001265,B72 ERASER,ERASERS,Wholesale,Piece,,PKR,310,282,28,0.09032258064516129,0.09929078014184398,True,WS-RATES:36:6
RS-001266,FOX JUNIOR POSTER COLOUR,POSTER COLORS,Wholesale,Piece,,PKR,210,185,25,0.11904761904761904,0.13513513513513514,True,WS-RATES:36:7
RS-001267,KITA ERASER NO 723,ERASERS,Wholesale,Piece,,PKR,350,295,55,0.15714285714285714,0.1864406779661017,True,WS-RATES:36:8
RS-001268,KITA ERASRER K720,ERASERS,Wholesale,Piece,,PKR,310,270,40,0.12903225806451613,0.14814814814814814,True,WS-RATES:36:9
RS-001269,CHAMPION POSTER COLOUR 6+1,POSTER COLORS,Wholesale,Pack,7,PKR,120,100,20,0.16666666666666666,0.2,True,WS-RATES:36:10
RS-001270,MILAN ERASER 4080,ERASERS,Wholesale,Piece,,PKR,490,450,40,0.08163265306122448,0.08888888888888889,True,WS-RATES:36:11
RS-001271,FOX POSTER COLOUR 6+1,POSTER COLORS,Wholesale,Pack,7,PKR,120,100,20,0.16666666666666666,0.2,True,WS-RATES:36:12
RS-001272,NEXT/FS SHARPNER 48 PCS,SHARPNERS,Wholesale,Pack,48,PKR,230,180,50,0.21739130434782608,0.2777777777777778,True,WS-RATES:36:13
RS-001273,ARTIST POSTER COLOUR JUNIOR,POSTER COLORS,Wholesale,Piece,,PKR,210,185,25,0.11904761904761904,0.13513513513513514,True,WS-RATES:36:14
RS-001274,ARTIST POSTER COLOUR 6+1,POSTER COLORS,Wholesale,Pack,7,PKR,130,100,30,0.23076923076923078,0.3,True,WS-RATES:36:15
RS-001275,PAK SHARPNER 5 SALE,SHARPNERS,Wholesale,Piece,,PKR,240,225,15,0.0625,0.06666666666666667,True,WS-RATES:36:16
RS-001276,PAK SHARPNER 10 SALE,SHARPNERS,Wholesale,Piece,,PKR,210,190,20,0.09523809523809523,0.10526315789473684,True,WS-RATES:36:17
RS-001277,KITA ERASER K760,ERASERS,Wholesale,Piece,,PKR,250,225,25,0.1,0.1111111111111111,True,WS-RATES:36:18
RS-001278,DG 50 ERASER,ERASERS,Wholesale,Piece,,PKR,700,660,40,0.05714285714285714,0.06060606060606061,True,WS-RATES:36:19
RS-001279,OREGA JUNIOR POSTER COLOUR,POSTER COLORS,Wholesale,Piece,,PKR,210,185,25,0.11904761904761904,0.13513513513513514,True,WS-RATES:36:20
RS-001280,GLUE GUN (LARGE),GLUE GUN,Wholesale,Piece,,PKR,420,350,70,0.16666666666666666,0.2,True,WS-RATES:36:21
RS-001281,OREGA 6+1 POSTER COLOUR,POSTER COLORS,Wholesale,Pack,7,PKR,130,100,30,0.23076923076923078,0.3,True,WS-RATES:36:22
RS-001282,GLUE GUN (MEDIUM),GLUE GUN,Wholesale,Piece,,PKR,310,260,50,0.16129032258064516,0.19230769230769232,True,WS-RATES:36:23
RS-001283,GLITTER PEN 6PCS (FIRST),CHINA,Wholesale,Pack,6,PKR,150,122,28,0.18666666666666668,0.22950819672131148,True,WS-RATES:36:24
RS-001284,GLITTER PEN 12 PCS,CHINA,Wholesale,Pack,12,PKR,260,240,20,0.07692307692307693,0.08333333333333333,True,WS-RATES:36:25
RS-001285,GLUE GUN (SMALL),GLUE GUN,Wholesale,Piece,,PKR,210,160,50,0.23809523809523808,0.3125,True,WS-RATES:36:26
RS-001286,RUBBER BAND 150gm PACKET,CHINA,Wholesale,Pack,,PKR,190,170,20,0.10526315789473684,0.11764705882352941,True,WS-RATES:36:27
RS-001287,RUBBER BAND 300gm PACKET,CHINA,Wholesale,Pack,,PKR,380,340,40,0.10526315789473684,0.11764705882352941,True,WS-RATES:36:28
RS-001288,RUBBER BAND BOX,CHINA,Wholesale,Box,,PKR,40,35,5,0.125,0.14285714285714285,True,WS-RATES:36:29
RS-001289,ROSHNAI,CHINA,Wholesale,Piece,,PKR,55,42,13,0.23636363636363636,0.30952380952380953,True,WS-RATES:36:30
RS-001290,MR 13 DAIRY,DIARIES,Wholesale,Piece,,PKR,520,495,25,0.04807692307692308,0.050505050505050504,True,WS-RATES:36:31
RS-001291,RUBBER BAND PATTA,CHINA,Wholesale,Piece,,PKR,85,72,13,0.15294117647058825,0.18055555555555555,True,WS-RATES:36:32
RS-001292,MK 10 DAIRY,DIARIES,Wholesale,Piece,,PKR,520,469.255722408514,50.744277591486025,0.0975851492143962,0.10813779175890417,True,WS-RATES:36:33
RS-001293,MK 12 DAIRY,DIARIES,Wholesale,Piece,,PKR,640,615,25,0.0390625,0.04065040650406504,True,WS-RATES:36:34
RS-001294,PLAY DOUGH,CHINA,Wholesale,Piece,,PKR,47,43,4,0.0851063829787234,0.09302325581395349,True,WS-RATES:36:35
RS-001295,MR 12 DAIRY,DIARIES,Wholesale,Piece,,PKR,420,395,25,0.05952380952380952,0.06329113924050633,True,WS-RATES:36:36
RS-001296,MK 8 DAIRY,DIARIES,Wholesale,Piece,,PKR,420,395,25,0.05952380952380952,0.06329113924050633,True,WS-RATES:36:37
RS-001297,MR 14 DAIRY,DIARIES,Wholesale,Piece,,PKR,400,375,25,0.0625,0.06666666666666667,True,WS-RATES:37:2
RS-001298,MR 25 DAIRY,DIARIES,Wholesale,Piece,,PKR,380,355,25,0.06578947368421052,0.07042253521126761,True,WS-RATES:37:3
RS-001299,MK 5 DAIRY,DIARIES,Wholesale,Piece,,PKR,300,270,30,0.1,0.1111111111111111,True,WS-RATES:37:4
RS-001300,ZIGZAG SCISSOR,SCISSOR,Wholesale,Piece,,PKR,800,780,20,0.025,0.02564102564102564,True,WS-RATES:37:5
RS-001301,MC 30 DAIRY,DIARIES,Wholesale,Piece,,PKR,450,406.28,43.72000000000003,0.09715555555555562,0.10761051491582167,True,WS-RATES:37:6
RS-001302,LK 12 DAIRY,DIARIES,Wholesale,Piece,,PKR,590,565,25,0.0423728813559322,0.04424778761061947,True,WS-RATES:37:7
RS-001303,720 NUMBER SCISSOR,SCISSOR,Wholesale,Piece,,PKR,720,680,40,0.05555555555555555,0.058823529411764705,True,WS-RATES:37:8
RS-001304,LK 10 DAIRY,DIARIES,Wholesale,Piece,,PKR,480,455,25,0.052083333333333336,0.054945054945054944,True,WS-RATES:37:9
RS-001305,THUMB PIN COLOUR FULL 40pcs,CHINA,Wholesale,Pack,40,PKR,60,50,10,0.16666666666666666,0.2,True,WS-RATES:37:10
RS-001306,LK 8 DAIRY,DIARIES,Wholesale,Piece,,PKR,400,275,125,0.3125,0.45454545454545453,True,WS-RATES:37:11
RS-001307,580 NUMBER SCISSOR,SCISSOR,Wholesale,Piece,,PKR,580,470,110,0.1896551724137931,0.23404255319148937,True,WS-RATES:37:12
